,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,SIDO,GUNGU,GENDER,AGE_GRP,TRAVEL_COMPANIONS_NUM,TRAVEL_MISSION_PRIORITY,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,DGSTFN
16209,보령석탄박물관,2.0,충남,보령시,0,40,1,3,4,1,4,5,4,4,6,6,2.0,4.0
16210,어등산,1.0,광주,광산구,1,60,0,25,4,4,1,4,4,1,4,4,8.0,5.0
16211,궁전제과 충장점,4.0,광주,동구,1,60,0,25,4,4,1,4,4,1,4,4,8.0,5.0
16212,소맥베이커리,4.0,광주,동구,1,60,0,25,4,4,1,4,4,1,4,4,8.0,5.0
16213,캔모아 충장로2호점,4.0,광주,동구,1,60,0,25,4,4,1,4,4,1,4,4,8.0,3.0
16214,국립아시아문화전당,3.0,광주,동구,1,60,0,25,4,4,1,4,4,1,4,4,8.0,4.0
16215,중앙공원,1.0,광주,서구,0,50,1,13,2,2,2,6,2,4,2,2,3.0,3.0
16216,화순고인돌전통시장,4.0,전남,화순군,0,50,1,13,2,2,2,6,2,4,2,2,3.0,3.0
16217,광주학생독립운동기념회관,2.0,광주,서구,0,50,1,13,2,2,2,6,2,4,2,2,3.0,5.0
16218,롯데마트 월드컵점,4.0,광주,서구,0,50,1,13,2,2,2,6,2,4,2,2,3.0,5.0
16219,만연사,2.0,전남,화순군,0,50,1,13,2,2,2,6,2,4,2,2,3.0,5.0
16220,무각사,2.0,광주,서구,0,50,1,13,2,2,2,6,2,4,2,2,3.0,5.0
16221,청암산,1.0,전북,군산시,0,50,2,23,1,2,3,2,1,2,2,2,1.0,5.0
16222,경암동철길마을,7.0,전북,군산시,0,50,2,23,1,2,3,2,1,2,2,2,1.0,4.0
16223,홈플러스 오창점,4.0,충북,청주시,0,20,0,24,2,1,1,4,1,1,7,1,2.0,3.0
16224,벽골제,2.0,전북,김제시,1,20,0,3,3,3,3,2,2,5,5,6,4.0,5.0
16225,덕유산,1.0,전북,무주군,1,20,3,28,1,1,1,2,7,3,3,7,3.0,5.0
16226,머루와인동굴,1.0,전북,무주군,1,20,3,28,1,1,1,2,7,3,3,7,3.0,3.0
16227,파사성,2.0,경기,여주시,1,20,3,28,1,1,1,2,7,3,3,7,3.0,4.0
16228,고창읍성,2.0,전북,고창군,1,40,3,10,5,3,1,5,6,6,2,5,1.0,4.0
16229,예당호출렁다리,1.0,충남,예산군,1,40,3,10,5,3,1,5,6,6,2,5,1.0,3.0
16230,스플라스 리솜,6.0,충남,예산군,1,40,3,10,5,3,1,5,6,6,2,5,1.0,4.0
16231,의좋은형제축제,8.0,충남,예산군,1,40,3,10,5,3,1,5,6,6,2,5,1.0,4.0
16232,선운산,2.0,전북,고창군,1,40,3,10,5,3,1,5,6,6,2,5,1.0,4.0
16233,각원사,2.0,충남,천안시,0,30,1,4,1,1,1,5,6,4,2,3,2.0,5.0
16234,천호지생활체육공원,5.0,충남,천안시,0,30,1,4,1,1,1,5,6,4,2,3,2.0,5.0
16235,미래지농촌테마공원,6.0,충북,청주시,1,50,1,9,3,3,2,1,3,6,4,6,3.0,5.0
16236,월류봉,2.0,충북,영동군,1,50,3,28,1,6,2,6,6,2,3,5,3.0,4.0
16237,영동레인보우힐링관광지,8.0,충북,영동군,1,50,3,28,1,6,2,6,6,2,3,5,3.0,4.0
16238,과일나라테마공원 레인보우식물원,6.0,충북,영동군,1,50,3,28,1,6,2,6,6,2,3,5,3.0,3.0
16239,덕유산 향적봉,1.0,전북,무주군,1,50,3,28,1,6,2,6,6,2,3,5,3.0,5.0
16240,노근리평화공원 사건현장,2.0,충북,영동군,1,50,3,28,1,6,2,6,6,2,3,5,3.0,5.0
16241,정림사지박물관,2.0,충남,부여군,0,20,0,1,4,5,2,4,3,6,2,5,2.0,4.0
16242,백제문화단지,2.0,충남,부여군,0,20,0,1,4,5,2,4,3,6,2,5,2.0,5.0
16243,순천만국가정원,1.0,전남,순천시,1,20,1,12,4,5,1,1,4,3,1,3,1.0,5.0
16244,순천드라마촬영장,2.0,전남,순천시,1,20,1,12,4,5,1,1,4,3,1,3,1.0,4.0
16245,이르리,4.0,전북,전주시,0,30,1,3,2,1,1,4,3,3,1,7,3.0,5.0
16246,PNB풍년제과 전주 본점,4.0,전북,전주시,0,30,1,3,2,1,1,4,3,3,1,7,3.0,4.0
16247,외할머니솜씨,4.0,전북,전주시,0,30,1,3,2,1,1,4,3,3,1,7,3.0,4.0
16248,전주향교,2.0,전북,전주시,0,30,1,3,2,1,1,4,3,3,1,7,3.0,5.0
16249,경기전,2.0,전북,전주시,0,30,1,3,2,1,1,4,3,3,1,7,3.0,5.0
16250,강경성지성당,2.0,충남,논산시,0,50,0,3,2,3,2,2,1,1,1,1,2.0,4.0
16251,옥녀봉,2.0,충남,논산시,0,50,0,3,2,3,2,2,1,1,1,1,2.0,4.0
16252,강경근대문화거리,4.0,충남,논산시,0,50,0,3,2,3,2,2,1,1,1,1,2.0,4.0
16253,강경산 소금문학관,3.0,충남,논산시,0,50,0,3,2,3,2,2,1,1,1,1,2.0,5.0
16254,직산향교,2.0,충남,천안시,0,30,1,3,5,4,2,3,2,4,5,4,1.0,4.0
16255,북부스포츠센터,5.0,충남,천안시,0,30,1,3,5,4,2,3,2,4,5,4,1.0,4.0
16256,시민문화여성회관 성환문화회관,3.0,충남,천안시,0,30,1,3,5,4,2,3,2,4,5,4,1.0,4.0
16257,남양스크린골프존,5.0,전남,순천시,1,30,3,7,3,4,2,5,3,5,3,7,3.0,3.0
16258,단양구경시장,4.0,충북,단양군,0,20,4,1,3,1,2,4,4,2,7,1,3.0,4.0
16259,동학사,2.0,충남,공주시,1,20,0,28,3,3,5,6,5,5,5,4,1.0,3.0
16260,계룡산,1.0,충남,계룡시,1,20,0,28,3,3,5,6,5,5,5,4,1.0,5.0
16261,은행나무길,1.0,충남,아산시,0,30,3,21,1,1,6,1,1,1,1,1,1.0,5.0
16262,현충사,2.0,충남,아산시,0,30,3,21,1,1,6,1,1,1,1,1,1.0,4.0
16263,고창읍성,2.0,전북,고창군,0,20,1,22,3,2,5,2,2,7,7,6,3.0,4.0
16264,꽃객프로젝트,8.0,전북,고창군,0,20,1,22,3,2,5,2,2,7,7,6,3.0,4.0
16265,순천드라마촬영장,2.0,전남,순천시,1,20,1,2,2,1,3,2,1,4,1,7,1.0,4.0
16266,순천만습지,1.0,전남,순천시,1,20,1,2,2,1,3,2,1,4,1,7,1.0,5.0
16267,순천로컬푸드 순천만국가정원점,4.0,전남,순천시,1,20,1,2,2,1,3,2,1,4,1,7,1.0,3.0
16268,순천만국가정원,1.0,전남,순천시,1,20,1,2,2,1,3,2,1,4,1,7,1.0,5.0
16269,아랫장,8.0,전남,순천시,1,20,1,2,2,1,3,2,1,4,1,7,1.0,5.0
16270,청춘창고,3.0,전남,순천시,1,20,1,2,2,1,3,2,1,4,1,7,1.0,4.0
16271,순천만 달밤야시장,4.0,전남,순천시,1,20,1,2,2,1,3,2,1,4,1,7,1.0,3.0
16272,공산성,2.0,충남,공주시,1,30,1,3,2,2,2,3,6,2,5,5,3.0,5.0
16273,공주산성시장,4.0,충남,공주시,1,30,1,3,2,2,2,3,6,2,5,5,3.0,4.0
16274,활옥동굴,1.0,충북,충주시,1,20,4,23,2,2,1,1,6,4,6,6,3.0,4.0
16275,옥천성당,2.0,충북,옥천군,0,20,0,2,2,1,6,6,2,1,5,6,7.0,3.0
16276,남파랑길 81코스,7.0,전남,강진군,1,50,3,28,2,2,2,4,4,4,3,5,6.0,5.0
16277,강진만생태공원,1.0,전남,강진군,1,50,3,28,2,2,2,4,4,4,3,5,6.0,5.0
16278,선학동유채마을,7.0,전남,장흥군,1,50,3,28,2,2,2,4,4,4,3,5,6.0,4.0
16279,문암생태공원 수목원,1.0,충북,청주시,0,30,1,22,6,1,3,5,2,4,2,3,3.0,4.0
16280,토성마을,7.0,충북,청주시,0,30,1,22,6,1,3,5,2,4,2,3,3.0,4.0
16281,진천농다리,7.0,충북,진천군,0,30,1,21,1,1,7,4,1,1,4,1,1.0,5.0
16282,짚봉산,1.0,광주,서구,1,30,4,28,6,2,7,2,1,1,7,1,10.0,4.0
16283,동적골 와인스토리,4.0,광주,동구,1,30,4,28,6,2,7,2,1,1,7,1,10.0,3.0
16284,광주 서부시장 전복이랑죽이랑,4.0,광주,서구,1,30,4,28,6,2,7,2,1,1,7,1,10.0,3.0
16285,동적골 와인스토리,4.0,광주,동구,1,30,4,28,6,2,7,2,1,1,7,1,10.0,3.0
16286,1913송정역시장,4.0,광주,광산구,1,30,4,28,6,2,7,2,1,1,7,1,10.0,4.0
16287,대장봉,1.0,전북,군산시,1,20,1,3,3,6,2,1,4,4,7,3,3.0,5.0
16288,중앙탑공원 중원탑평리7층석탑,2.0,충북,충주시,1,30,3,5,1,1,4,3,5,5,2,5,3.0,5.0
16289,충주세계무술공원,1.0,충북,충주시,1,30,3,5,1,1,4,3,5,5,2,5,3.0,5.0
16290,주향한교회,2.0,충북,충주시,1,30,3,5,1,1,4,3,5,5,2,5,3.0,5.0
16291,이마트 충주점,4.0,충북,충주시,1,30,3,5,1,1,4,3,5,5,2,5,3.0,5.0
16292,부여구드래일원,8.0,충남,부여군,0,20,3,6,1,1,2,3,3,3,1,6,2.0,4.0
16293,백제문화제 공주행사장,8.0,충남,공주시,0,20,3,6,1,1,2,3,3,3,1,6,2.0,5.0
16294,국립부여박물관,2.0,충남,부여군,0,20,3,6,1,1,2,3,3,3,1,6,2.0,5.0
16295,백제문화제 공주행사장,8.0,충남,공주시,0,20,3,6,1,1,2,3,3,3,1,6,2.0,5.0
16296,정림사지박물관 정림사지5층석탑,2.0,충남,부여군,0,20,3,6,1,1,2,3,3,3,1,6,2.0,4.0
16297,안면도쥬라기공원,1.0,충남,태안군,0,30,6,2,2,2,3,2,3,4,5,5,2.0,5.0
16298,청포대해수욕장,1.0,충남,태안군,0,30,6,2,2,2,3,2,3,4,5,5,2.0,5.0
16299,내장산,1.0,전북,순창군,1,30,1,22,5,1,5,1,2,6,1,7,1.0,5.0
16300,내장사,2.0,전북,정읍시,1,30,1,22,5,1,5,1,2,6,1,7,1.0,3.0
16301,이응노미술관,3.0,대전,서구,1,20,1,9,4,1,1,5,7,7,7,7,1.0,5.0
16302,한밭수목원,1.0,대전,서구,1,20,1,9,4,1,1,5,7,7,7,7,1.0,5.0
16303,대전컨벤션센터,3.0,대전,유성구,1,20,1,9,4,1,1,5,7,7,7,7,1.0,5.0
16304,성심당문화원,3.0,대전,중구,1,30,1,10,2,2,4,2,2,3,4,5,3.0,4.0
16305,대전중앙시장,4.0,대전,동구,1,30,1,10,2,2,4,2,2,3,4,5,3.0,3.0
16306,한밭수목원,1.0,대전,서구,1,30,1,10,2,2,4,2,2,3,4,5,3.0,4.0
16307,대전오월드,6.0,대전,중구,1,30,1,10,2,2,4,2,2,3,4,5,3.0,3.0
16308,대청댐전망대,1.0,충북,청주시,1,30,0,3,1,7,1,1,4,4,7,7,7.0,4.0
16309,청남대,2.0,충북,청주시,1,30,0,3,1,7,1,1,4,4,7,7,7.0,5.0
16310,전주한옥마을,7.0,전북,전주시,0,30,3,3,4,1,1,1,4,7,1,7,3.0,5.0
16311,기린봉,1.0,전북,전주시,0,30,3,3,4,1,1,1,4,7,1,7,3.0,5.0
16312,무등산국립공원,7.0,광주,북구,0,20,1,3,2,3,1,6,4,3,3,6,6.0,4.0
16313,목포근대역사관 1관,2.0,전남,목포시,0,20,1,3,2,3,1,6,4,3,3,6,6.0,5.0
16314,순천만국가정원,8.0,전남,순천시,1,30,1,2,4,1,1,3,1,5,1,7,3.0,5.0
16315,순천드라마촬영장,2.0,전남,순천시,1,30,1,2,4,1,1,3,1,5,1,7,3.0,5.0
16316,순천만습지,1.0,전남,순천시,1,30,1,2,4,1,1,3,1,5,1,7,3.0,5.0
16317,은행나무길,7.0,충남,아산시,0,20,0,22,4,5,3,5,4,5,3,4,1.0,4.0
16318,현충사,2.0,충남,아산시,0,20,0,22,4,5,3,5,4,5,3,4,1.0,5.0
16319,피나클랜드 수목원,1.0,충남,아산시,0,20,0,22,4,5,3,5,4,5,3,4,1.0,2.0
16320,공세리성당,2.0,충남,아산시,0,20,0,22,4,5,3,5,4,5,3,4,1.0,4.0
16321,수변문화원,3.0,대전,유성구,1,20,0,6,3,3,2,5,6,2,6,2,7.0,4.0
16322,대전시립미술관,3.0,대전,서구,1,20,0,6,3,3,2,5,6,2,6,2,7.0,4.0
16323,한밭수목원,1.0,대전,서구,1,20,0,6,3,3,2,5,6,2,6,2,7.0,4.0
16324,고수교,1.0,충북,단양군,1,20,5,7,2,1,2,5,6,4,5,7,3.0,5.0
16325,단양구경시장,4.0,충북,단양군,1,20,5,7,2,1,2,5,6,4,5,7,3.0,4.0
16326,소금정공원,1.0,충북,단양군,1,20,5,7,2,1,2,5,6,4,5,7,3.0,5.0
16327,공주한옥마을,7.0,충남,공주시,0,40,2,2,4,4,4,4,4,4,4,4,7.0,5.0
16328,동국사,2.0,전북,군산시,0,30,0,26,2,4,2,6,4,1,6,5,1.0,3.0
16329,전주한옥마을,7.0,전북,전주시,0,30,0,26,2,4,2,6,4,1,6,5,1.0,3.0
16330,신흥동일본식가옥,2.0,전북,군산시,0,30,0,26,2,4,2,6,4,1,6,5,1.0,3.0
16331,옥돌해수욕장,1.0,전북,군산시,0,30,0,26,2,4,2,6,4,1,6,5,1.0,3.0
16332,공세리성지,2.0,충남,아산시,1,30,2,3,2,2,2,1,1,1,1,6,1.0,5.0
16333,국립무형유산원 얼쑤마루대공연장,3.0,전북,전주시,0,40,2,6,4,1,1,3,1,3,1,7,2.0,4.0
16334,경기전,2.0,전북,전주시,0,40,2,6,4,1,1,3,1,3,1,7,2.0,4.0
16335,전주한옥마을,7.0,전북,전주시,0,40,2,6,4,1,1,3,1,3,1,7,2.0,3.0
16336,국립무형유산원,2.0,전북,전주시,0,40,2,6,4,1,1,3,1,3,1,7,2.0,5.0
16337,도담삼봉관광지,1.0,충북,단양군,0,30,3,3,4,4,4,4,4,4,6,5,7.0,4.0
16338,단양적성비,2.0,충북,단양군,0,30,3,3,4,4,4,4,4,4,6,5,7.0,4.0
16339,온달문화축제,8.0,충북,단양군,0,30,3,3,4,4,4,4,4,4,6,5,7.0,4.0
16340,고수동굴,1.0,충북,단양군,1,20,1,5,4,1,1,3,7,5,1,7,2.0,2.0
16341,단양구경시장,4.0,충북,단양군,1,20,1,5,4,1,1,3,7,5,1,7,2.0,5.0
16342,도담삼봉,1.0,충북,단양군,1,20,1,5,4,1,1,3,7,5,1,7,2.0,3.0
16343,이끼터널,1.0,충북,단양군,1,20,1,5,4,1,1,3,7,5,1,7,2.0,5.0
16344,더쎈패러글라이딩,5.0,충북,단양군,1,20,1,5,4,1,1,3,7,5,1,7,2.0,5.0
16345,능강관광지,1.0,충북,제천시,0,30,1,21,2,5,6,4,4,2,6,4,1.0,5.0
16346,청풍문화재단지,2.0,충북,제천시,0,30,1,21,2,5,6,4,4,2,6,4,1.0,3.0
16347,영인산자연휴양림,1.0,충남,아산시,0,40,1,3,7,1,5,6,2,4,1,7,10.0,3.0
16348,공세리성당,2.0,충남,아산시,0,40,1,3,7,1,5,6,2,4,1,7,10.0,5.0
16349,현충사,2.0,충남,아산시,0,40,1,3,7,1,5,6,2,4,1,7,10.0,5.0
16350,지중해마을,7.0,충남,아산시,0,40,1,3,7,1,5,6,2,4,1,7,10.0,5.0
16351,심포항,1.0,전북,김제시,0,30,1,9,4,4,4,5,3,3,5,6,8.0,4.0
16352,김제지평선축제,8.0,전북,김제시,0,30,1,9,4,4,4,5,3,3,5,6,8.0,1.0
16353,김제시청소년수련관 수영장,6.0,전북,김제시,0,30,1,9,4,4,4,5,3,3,5,6,8.0,5.0
16354,진포해양테마공원,6.0,전북,군산시,0,30,1,9,4,4,4,5,3,3,5,6,8.0,1.0
16355,생수랜드 김제점,6.0,전북,김제시,0,30,1,9,4,4,4,5,3,3,5,6,8.0,3.0
16356,김제지평선축제,8.0,전북,김제시,0,30,1,9,4,4,4,5,3,3,5,6,8.0,4.0
16357,베이커리밤마을,7.0,충남,공주시,1,50,3,13,1,4,5,4,2,4,4,6,3.0,5.0
16358,마곡사,2.0,충남,공주시,1,50,3,13,1,4,5,4,2,4,4,6,3.0,5.0
16359,공산성,2.0,충남,공주시,1,50,3,13,1,4,5,4,2,4,4,6,3.0,5.0
16360,미르섬,8.0,충남,공주시,1,50,3,13,1,4,5,4,2,4,4,6,3.0,5.0
16361,정림사지박물관 정림사지5층석탑,2.0,충남,부여군,1,40,3,3,1,6,2,1,7,7,2,7,6.0,4.0
16362,계룡산국립공원,1.0,충남,공주시,1,40,3,3,1,6,2,1,7,7,2,7,6.0,5.0
16363,세종중앙공원,1.0,세종,세종동,1,40,3,3,1,6,2,1,7,7,2,7,6.0,4.0
16364,상사호,1.0,전남,순천시,0,20,1,2,7,3,4,2,4,6,6,5,1.0,4.0
16365,낙안읍성민속마을,7.0,전남,순천시,0,20,1,2,7,3,4,2,4,6,6,5,1.0,5.0
16366,은파호수공원,1.0,전북,군산시,0,30,0,6,4,3,3,3,3,5,4,4,2.0,4.0
16367,롯데시네마 군산나운,3.0,전북,군산시,0,30,0,6,4,3,3,3,3,5,4,4,2.0,4.0
16368,통도사,2.0,경남,양산시,1,30,2,3,4,4,6,5,6,7,7,4,1.0,5.0
16369,밀락 더 마켓,3.0,부산,수영구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,2.0
16370,스타벅스 경주대릉원점,4.0,경북,경주시,1,30,2,3,4,4,6,5,6,7,7,4,1.0,4.0
16371,국립경주박물관,2.0,경북,경주시,1,30,2,3,4,4,6,5,6,7,7,4,1.0,5.0
16372,자갈치시장,4.0,부산,중구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,2.0
16373,영화의전당,3.0,부산,해운대구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,3.0
16374,홍법사,2.0,부산,금정구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,5.0
16375,첨성대,2.0,경북,경주시,1,30,2,3,4,4,6,5,6,7,7,4,1.0,4.0
16376,홍법사,2.0,부산,금정구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,4.0
16377,라이언 홀리데이 인 부산,4.0,부산,해운대구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,4.0
16378,흰여울문화마을,7.0,부산,영도구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,3.0
16379,롯데백화점 광복점,4.0,부산,중구,1,30,2,3,4,4,6,5,6,7,7,4,1.0,3.0
16380,전주한옥마을,7.0,전북,전주시,1,30,1,4,1,1,2,5,2,5,2,2,2.0,4.0
16381,내장산국립공원,1.0,전북,정읍시,1,30,1,4,1,1,2,5,2,5,2,2,2.0,4.0
16382,경기전,2.0,전북,전주시,1,20,5,3,2,2,1,3,4,3,6,7,3.0,5.0
16383,오목대,7.0,전북,전주시,1,20,5,3,2,2,1,3,4,3,6,7,3.0,4.0
16384,남당항,1.0,충남,홍성군,1,30,2,9,6,2,6,6,6,2,1,7,1.0,4.0
16385,궁리항,1.0,충남,홍성군,1,30,2,9,6,2,6,6,6,2,1,7,1.0,3.0
16386,황룡강생태공원,1.0,전남,장성군,1,20,0,24,2,4,2,4,4,5,2,6,2.0,5.0
16387,블랙스톤벨포레리조트 벨포레가든,7.0,충북,증평군,1,30,2,11,4,1,4,1,4,6,2,4,2.0,4.0
16388,블랙스톤벨포레리조트 벨포레목장,1.0,충북,증평군,1,30,2,11,4,1,4,1,4,6,2,4,2.0,4.0
16389,청산수목원,1.0,충남,태안군,1,30,1,26,1,2,1,1,2,3,2,7,5.0,5.0
16390,삽교호 놀이동산,6.0,충남,당진시,1,30,1,26,1,2,1,1,2,3,2,7,5.0,4.0
16391,안면도수협 백사장지점,4.0,충남,태안군,1,30,1,26,1,2,1,1,2,3,2,7,5.0,5.0
16392,신두리해안사구,1.0,충남,태안군,1,30,1,26,1,2,1,1,2,3,2,7,5.0,5.0
16393,금강신관공원,1.0,충남,공주시,1,40,3,1,6,3,1,5,6,2,2,6,3.0,5.0
16394,공주산성시장,4.0,충남,공주시,1,40,3,1,6,3,1,5,6,2,2,6,3.0,3.0
16395,각원사,2.0,충남,천안시,0,30,0,28,1,1,2,3,6,5,1,7,7.0,5.0
16396,천안중앙시장,4.0,충남,천안시,0,30,0,28,1,1,2,3,6,5,1,7,7.0,5.0
16397,천호저수지,1.0,충남,천안시,0,30,0,28,1,1,2,3,6,5,1,7,7.0,5.0
16398,태조산,1.0,충남,천안시,0,30,0,28,1,1,2,3,6,5,1,7,7.0,5.0
16399,미나릿길벽화마을,7.0,충남,천안시,0,30,0,28,1,1,2,3,6,5,1,7,7.0,5.0
16400,선운사꽃무릇축제,8.0,전북,고창군,1,50,3,3,1,5,2,4,6,1,1,7,10.0,3.0
16401,학원농장,2.0,전북,고창군,1,50,3,3,1,5,2,4,6,1,1,7,10.0,4.0
16402,불갑사,2.0,전남,영광군,1,50,3,3,1,5,2,4,6,1,1,7,10.0,4.0
16403,전동성당,2.0,전북,전주시,0,20,1,3,6,1,1,2,5,6,1,3,3.0,5.0
16404,전북대학교 전주캠퍼스,7.0,전북,전주시,0,20,1,3,6,1,1,2,5,6,1,3,3.0,5.0
16405,전주남부시장 한옥마을야시장,4.0,전북,전주시,0,20,1,3,6,1,1,2,5,6,1,3,3.0,5.0
16406,미리내좌대,5.0,충남,당진시,1,40,5,5,2,5,4,3,6,2,4,2,3.0,1.0
16407,왜목마을,7.0,충남,당진시,1,40,5,5,2,5,4,3,6,2,4,2,3.0,5.0
16408,아미미술관,3.0,충남,당진시,1,20,0,6,3,4,2,4,5,3,5,4,1.0,5.0
16409,순천문화의거리,4.0,전남,순천시,1,30,1,9,1,1,1,4,6,2,6,5,10.0,5.0
16410,순천문화의거리,4.0,전남,순천시,1,30,1,9,1,1,1,4,6,2,6,5,10.0,5.0
16411,청춘창고,4.0,전남,순천시,1,30,1,9,1,1,1,4,6,2,6,5,10.0,3.0
16412,수옥폭포,1.0,충북,괴산군,1,30,3,10,1,1,1,1,1,4,4,1,3.0,5.0
16413,충주세계무술공원,1.0,충북,충주시,1,30,3,10,1,1,1,1,1,4,4,1,3.0,4.0
16414,목포 갓바위,1.0,전남,목포시,0,60,2,24,1,4,4,4,2,3,1,6,2.0,1.0
16415,은파호수공원,1.0,전북,군산시,0,20,1,21,3,5,5,5,3,3,5,5,9.0,4.0
16416,부여왕릉원,2.0,충남,부여군,1,30,3,3,2,3,2,1,3,3,3,3,8.0,5.0
16417,국립부여박물관 어린이박물관,2.0,충남,부여군,1,30,3,3,2,3,2,1,3,3,3,3,8.0,5.0
16418,아산 환경과학공원,3.0,충남,아산시,1,30,3,2,4,4,2,2,4,5,3,7,1.0,1.0
16419,아산그린타워,1.0,충남,아산시,1,30,3,2,4,4,2,2,4,5,3,7,1.0,5.0
16420,남도삼백리길 8코스(동천길),7.0,전남,순천시,1,30,0,6,4,7,1,7,7,7,1,7,7.0,5.0
16421,순천만국가정원,1.0,전남,순천시,1,30,0,6,4,7,1,7,7,7,1,7,7.0,5.0
16422,청춘창고,3.0,전남,순천시,1,30,0,6,4,7,1,7,7,7,1,7,7.0,5.0
16423,곡성섬진강기차마을,7.0,전남,곡성군,1,30,4,2,4,3,6,3,5,4,3,5,3.0,4.0
16424,추성경기장,5.0,전남,담양군,1,30,4,2,4,3,6,3,5,4,3,5,3.0,1.0
16425,담빛예술창고,7.0,전남,담양군,1,30,4,2,4,3,6,3,5,4,3,5,3.0,4.0
16426,삽교호 놀이동산,6.0,충남,당진시,1,30,1,24,4,3,2,2,4,2,4,6,1.0,4.0
16427,솔뫼성지,2.0,충남,당진시,1,30,1,24,4,3,2,2,4,2,4,6,1.0,4.0
16428,죽녹원,2.0,전남,담양군,0,20,1,1,3,2,1,4,3,2,2,6,3.0,5.0
16429,궁남지,2.0,충남,부여군,0,20,1,1,3,2,1,4,3,2,2,6,3.0,5.0
16430,목포 갓바위,2.0,전남,목포시,0,20,1,1,3,2,1,4,3,2,2,6,3.0,5.0
16431,초남이성지,2.0,전북,완주군,1,20,1,3,4,4,2,5,7,5,5,7,7.0,4.0
16432,삽교호 놀이동산,6.0,충남,당진시,0,30,1,2,2,2,2,4,4,4,6,3,3.0,4.0
16433,삽교호전망대종합어시장,4.0,충남,당진시,0,30,1,2,2,2,2,4,4,4,6,3,3.0,3.0
16434,목포 근대역사문화공간,2.0,전남,목포시,0,20,0,4,4,2,2,4,2,6,3,4,1.0,3.0
16435,오동도,1.0,전남,여수시,0,20,0,4,4,2,2,4,2,6,3,4,1.0,2.0
16436,순천만습지,1.0,전남,순천시,0,20,0,4,4,2,2,4,2,6,3,4,1.0,4.0
16437,목포진역사공원,2.0,전남,목포시,0,20,0,4,4,2,2,4,2,6,3,4,1.0,3.0
16438,순천만국가정원,6.0,전남,순천시,0,20,0,4,4,2,2,4,2,6,3,4,1.0,3.0
16439,평화광장,1.0,전남,목포시,0,20,0,4,4,2,2,4,2,6,3,4,1.0,4.0
16440,목포스카이워크,1.0,전남,목포시,0,20,0,4,4,2,2,4,2,6,3,4,1.0,3.0
16441,마곡사 성보박물관,2.0,충남,공주시,0,30,3,13,2,2,2,4,4,3,2,3,3.0,3.0
16442,공산성 관광안내소,8.0,충남,공주시,0,30,3,13,2,2,2,4,4,3,2,3,3.0,4.0
16443,베이커리밤마을,7.0,충남,공주시,0,30,3,13,2,2,2,4,4,3,2,3,3.0,4.0
16444,마곡사,2.0,충남,공주시,0,30,3,13,2,2,2,4,4,3,2,3,3.0,5.0
16445,전주한옥마을,7.0,전북,전주시,1,50,4,4,3,1,1,2,1,7,5,6,3.0,5.0
16446,자만벽화마을,7.0,전북,전주시,1,50,4,4,3,1,1,2,1,7,5,6,3.0,5.0
16447,한국도로공사 전주수목원,1.0,전북,전주시,1,50,4,4,3,1,1,2,1,7,5,6,3.0,4.0
16448,롯데마트 맥스 송천점,4.0,전북,전주시,1,20,2,6,5,3,2,4,4,2,3,4,1.0,5.0
16449,광한루원,1.0,전북,남원시,1,20,2,6,5,3,2,4,4,2,3,4,1.0,5.0
16450,전주한옥마을,7.0,전북,전주시,1,20,2,6,5,3,2,4,4,2,3,4,1.0,4.0
16451,전주난장,3.0,전북,전주시,1,20,2,6,5,3,2,4,4,2,3,4,1.0,4.0
16452,소노문 단양,5.0,충북,단양군,1,30,10,2,4,1,6,3,2,2,4,5,9.0,5.0
16453,중앙시장정원상가,4.0,대전,동구,1,20,0,1,5,2,4,6,4,4,1,1,2.0,3.0
16454,중앙종합시장,4.0,대전,동구,1,20,0,1,5,2,4,6,4,4,1,1,2.0,3.0
16455,중앙로지하상가,4.0,대전,중구,1,20,0,1,5,2,4,6,4,4,1,1,2.0,4.0
16456,자만벽화마을,7.0,전북,전주시,1,20,1,22,3,2,4,3,6,4,2,3,1.0,4.0
16457,한국도로공사 전주수목원,1.0,전북,전주시,1,20,1,22,3,2,4,3,6,4,2,3,1.0,4.0
16458,학산숲속시집도서관,3.0,전북,전주시,1,20,1,22,3,2,4,3,6,4,2,3,1.0,5.0
16459,곡주마을,7.0,전북,전주시,1,20,1,22,3,2,4,3,6,4,2,3,1.0,5.0
16460,경기전,2.0,전북,전주시,1,20,1,22,3,2,4,3,6,4,2,3,1.0,5.0
16461,전동성당,2.0,전북,전주시,1,20,1,22,3,2,4,3,6,4,2,3,1.0,4.0
16462,와온마을,7.0,전남,순천시,0,50,1,1,1,7,1,4,1,2,2,7,2.0,4.0
